TimeStep,ship1_x,ship1_y,ship1_z,ship2_x,ship2_y,ship2_z,ship3_x,ship3_y,ship3_z,ship4_x,ship4_y,ship4_z
167,19.91002945192453,15.016840876679305,0.0,5.854418072689429,13.12523310388507,0.0,29.66541585352623,17.90754243683346,0.0,28.909318031910363,25.90072917624898,0.0
168,19.91100248320867,15.015699294391387,0.0,5.853250295473318,13.126174537033801,0.0,29.666390676496757,17.90868248954107,0.0,28.90788622392321,25.900282045520974,0.0
169,19.91197551449281,15.01455771210347,0.0,5.852082518257207,13.127115970182533,0.0,29.667365499467284,17.909822542248683,0.0,28.906454415936057,25.89983491479297,0.0
170,19.91294854577695,15.013416129815552,0.0,5.850914741041096,13.128057403331265,0.0,29.66834032243781,17.910962594956295,0.0,28.905022607948904,25.899387784064963,0.0
171,19.91392157706109,15.012274547527634,0.0,5.849746963824986,13.128998836479997,0.0,29.669315145408337,17.912102647663907,0.0,28.90359079996175,25.898940653336957,0.0
172,19.91489460834523,15.011132965239716,0.0,5.848579186608875,13.12994026962873,0.0,29.670289968378864,17.91324270037152,0.0,28.9021589919746,25.898493522608952,0.0
173,19.91586763962937,15.009991382951798,0.0,5.847411409392764,13.130881702777462,0.0,29.67126479134939,17.91438275307913,0.0,28.900727183987446,25.898046391880946,0.0
174,19.91684067091351,15.00884980066388,0.0,5.8462436321766535,13.131823135926194,0.0,29.672239614319917,17.915522805786743,0.0,28.899295376000293,25.89759926115294,0.0
175,19.91781370219765,15.007708218375962,0.0,5.845075854960543,13.132764569074926,0.0,29.673214437290444,17.916662858494355,0.0,28.89786356801314,25.897152130424935,0.0
176,19.918786733481788,15.006566636088044,0.0,5.843908077744432,13.133706002223658,0.0,29.67418926026097,17.917802911201967,0.0,28.896431760025987,25.89670499969693,0.0
177,19.919759764765928,15.005425053800126,0.0,5.842740300528321,13.13464743537239,0.0,29.675164083231497,17.91894296390958,0.0,28.894999952038834,25.896257868968924,0.0
178,19.920732796050068,15.004283471512208,0.0,5.841572523312211,13.135588868521122,0.0,29.676138906202024,17.92008301661719,0.0,28.89356814405168,25.895810738240918,0.0
179,19.921705827334208,15.00314188922429,0.0,5.8404047460961,13.136530301669854,0.0,29.67711372917255,17.921223069324803,0.0,28.892136336064528,25.895363607512913,0.0
180,19.922678858618347,15.002000306936372,0.0,5.839236968879989,13.137471734818586,0.0,29.678088552143077,17.922363122032415,0.0,28.890704528077375,25.894916476784907,0.0
181,19.923651889902487,15.000858724648454,0.0,5.8380691916638785,13.138413167967318,0.0,29.679063375113603,17.923503174740027,0.0,28.889272720090222,25.8944693460569,0.0
182,19.924624921186627,14.999717142360536,0.0,5.836901414447768,13.13935460111605,0.0,29.68003819808413,17.92464322744764,0.0,28.88784091210307,25.894022215328896,0.0
183,19.925597952470767,14.998575560072618,0.0,5.835733637231657,13.140296034264782,0.0,29.681013021054657,17.92578328015525,0.0,28.886409104115916,25.89357508460089,0.0
184,19.926570983754907,14.9974339777847,0.0,5.834565860015546,13.141237467413514,0.0,29.681987844025183,17.926923332862863,0.0,28.884977296128763,25.893127953872884,0.0
185,19.927544015039047,14.996292395496782,0.0,5.833398082799436,13.142178900562246,0.0,29.68296266699571,17.928063385570475,0.0,28.88354548814161,25.89268082314488,0.0
186,19.928517046323186,14.995150813208864,0.0,5.832230305583325,13.143120333710979,0.0,29.683937489966237,17.929203438278087,0.0,28.882113680154458,25.892233692416873,0.0
187,19.929490077607326,14.994009230920947,0.0,5.831062528367214,13.14406176685971,0.0,29.684912312936763,17.9303434909857,0.0,28.880681872167305,25.891786561688868,0.0
188,19.930463108891466,14.992867648633029,0.0,5.8298947511511034,13.145003200008443,0.0,29.68588713590729,17.93148354369331,0.0,28.87925006418015,25.891339430960862,0.0
189,19.931436140175606,14.99172606634511,0.0,5.828726973934993,13.145944633157175,0.0,29.686861958877817,17.932623596400923,0.0,28.877818256193,25.890892300232856,0.0
190,19.932409171459746,14.990584484057193,0.0,5.827559196718882,13.146886066305907,0.0,29.687836781848343,17.933763649108535,0.0,28.876386448205846,25.89044516950485,0.0
191,19.933382202743886,14.989442901769275,0.0,5.826391419502771,13.147827499454639,0.0,29.68881160481887,17.934903701816147,0.0,28.874954640218693,25.889998038776845,0.0
192,19.934355234028025,14.988301319481357,0.0,5.825223642286661,13.148768932603371,0.0,29.689786427789397,17.93604375452376,0.0,28.87352283223154,25.88955090804884,0.0
193,19.935328265312165,14.987159737193439,0.0,5.82405586507055,13.149710365752103,0.0,29.690761250759923,17.93718380723137,0.0,28.872091024244387,25.889103777320834,0.0
194,19.936301296596305,14.986018154905521,0.0,5.822888087854439,13.150651798900835,0.0,29.69173607373045,17.938323859938983,0.0,28.870659216257234,25.88865664659283,0.0
195,19.937274327880445,14.984876572617603,0.0,5.821720310638328,13.151593232049567,0.0,29.692710896700977,17.939463912646595,0.0,28.86922740827008,25.888209515864823,0.0
196,19.938247359164585,14.983734990329685,0.0,5.820552533422218,13.1525346651983,0.0,29.693685719671503,17.940603965354207,0.0,28.86779560028293,25.887762385136817,0.0
197,19.939220390448725,14.982593408041767,0.0,5.819384756206107,13.153476098347031,0.0,29.69466054264203,17.94174401806182,0.0,28.866363792295775,25.88731525440881,0.0
198,19.940193421732864,14.98145182575385,0.0,5.818216978989996,13.154417531495763,0.0,29.695635365612556,17.94288407076943,0.0,28.864931984308623,25.886868123680806,0.0
199,19.941166453017004,14.980310243465931,0.0,5.8170492017738855,13.155358964644496,0.0,29.696610188583083,17.944024123477043,0.0,28.86350017632147,25.8864209929528,0.0
200,19.942139484301144,14.979168661178013,0.0,5.815881424557775,13.156300397793228,0.0,29.69758501155361,17.945164176184655,0.0,28.862068368334317,25.885973862224795,0.0
201,19.943112515585284,14.978027078890095,0.0,5.814713647341664,13.15724183094196,0.0,29.698559834524136,17.946304228892267,0.0,28.860636560347164,25.88552673149679,0.0
202,19.944085546869424,14.976885496602177,0.0,5.813545870125553,13.158183264090692,0.0,29.699534657494663,17.94744428159988,0.0,28.85920475236001,25.885079600768783,0.0
203,19.945058578153564,14.97574391431426,0.0,5.812378092909443,13.159124697239424,0.0,29.70050948046519,17.94858433430749,0.0,28.857772944372858,25.884632470040778,0.0
204,19.946031609437703,14.974602332026342,0.0,5.811210315693332,13.160066130388156,0.0,29.701484303435716,17.949724387015102,0.0,28.856341136385705,25.884185339312772,0.0
205,19.947004640721843,14.973460749738424,0.0,5.810042538477221,13.161007563536888,0.0,29.702459126406243,17.950864439722714,0.0,28.854909328398552,25.883738208584766,0.0
206,19.947977672005983,14.972319167450506,0.0,5.8088747612611105,13.16194899668562,0.0,29.70343394937677,17.952004492430326,0.0,28.8534775204114,25.88329107785676,0.0
207,19.948950703290123,14.971177585162588,0.0,5.807706984045,13.162890429834352,0.0,29.704408772347296,17.95314454513794,0.0,28.852045712424246,25.882843947128755,0.0
208,19.949923734574263,14.97003600287467,0.0,5.806539206828889,13.163831862983084,0.0,29.705383595317823,17.95428459784555,0.0,28.850613904437093,25.88239681640075,0.0
209,19.950896765858403,14.968894420586752,0.0,5.805371429612778,13.164773296131816,0.0,29.70635841828835,17.955424650553162,0.0,28.84918209644994,25.881949685672744,0.0
210,19.951869797142542,14.967752838298834,0.0,5.804203652396668,13.165714729280548,0.0,29.707333241258876,17.956564703260774,0.0,28.847750288462787,25.88150255494474,0.0
211,19.952842828426682,14.966611256010916,0.0,5.803035875180557,13.16665616242928,0.0,29.708308064229403,17.957704755968386,0.0,28.846318480475635,25.881055424216733,0.0
212,19.953815859710822,14.965469673722998,0.0,5.801868097964446,13.167597595578012,0.0,29.70928288719993,17.958844808675998,0.0,28.84488667248848,25.880608293488727,0.0
213,19.954788890994962,14.96432809143508,0.0,5.800700320748335,13.168539028726745,0.0,29.710257710170456,17.95998486138361,0.0,28.84345486450133,25.88016116276072,0.0
214,19.955761922279102,14.963186509147162,0.0,5.799532543532225,13.169480461875477,0.0,29.711232533140983,17.961124914091222,0.0,28.842023056514176,25.879714032032716,0.0
215,19.95673495356324,14.962044926859244,0.0,5.798364766316114,13.170421895024209,0.0,29.71220735611151,17.962264966798834,0.0,28.840591248527023,25.87926690130471,0.0
216,19.95770798484738,14.960903344571326,0.0,5.797196989100003,13.17136332817294,0.0,29.713182179082036,17.963405019506446,0.0,28.83915944053987,25.878819770576705,0.0
217,19.95868101613152,14.959761762283408,0.0,5.7960292118838925,13.172304761321673,0.0,29.714157002052563,17.964545072214058,0.0,28.837727632552717,25.8783726398487,0.0
218,19.95965404741566,14.95862017999549,0.0,5.794861434667782,13.173246194470405,0.0,29.71513182502309,17.96568512492167,0.0,28.836295824565564,25.877925509120693,0.0
219,19.9606270786998,14.957478597707572,0.0,5.793693657451671,13.174187627619137,0.0,29.716106647993616,17.966825177629282,0.0,28.83486401657841,25.877478378392688,0.0
220,19.96160010998394,14.956337015419654,0.0,5.79252588023556,13.175129060767869,0.0,29.717081470964143,17.967965230336894,0.0,28.833432208591258,25.877031247664682,0.0
221,19.96257314126808,14.955195433131736,0.0,5.79135810301945,13.176070493916601,0.0,29.71805629393467,17.969105283044506,0.0,28.832000400604105,25.876584116936677,0.0
222,19.96354617255222,14.954053850843819,0.0,5.790190325803339,13.177011927065333,0.0,29.719031116905196,17.970245335752118,0.0,28.830568592616952,25.87613698620867,0.0
223,19.96451920383636,14.9529122685559,0.0,5.789022548587228,13.177953360214065,0.0,29.720005939875723,17.97138538845973,0.0,28.8291367846298,25.875689855480665,0.0
224,19.9654922351205,14.951770686267983,0.0,5.7878547713711175,13.178894793362797,0.0,29.72098076284625,17.972525441167342,0.0,28.827704976642647,25.87524272475266,0.0
225,19.96646526640464,14.950629103980065,0.0,5.786686994155007,13.17983622651153,0.0,29.721955585816776,17.973665493874954,0.0,28.826273168655494,25.874795594024654,0.0
226,19.96743829768878,14.949487521692147,0.0,5.785519216938896,13.180777659660261,0.0,29.722930408787303,17.974805546582566,0.0,28.82484136066834,25.87434846329665,0.0
227,19.96841132897292,14.948345939404229,0.0,5.784351439722785,13.181719092808994,0.0,29.72390523175783,17.975945599290178,0.0,28.823409552681188,25.873901332568643,0.0
228,19.96938436025706,14.947204357116311,0.0,5.783183662506675,13.182660525957726,0.0,29.724880054728356,17.97708565199779,0.0,28.821977744694035,25.873454201840637,0.0
229,19.9703573915412,14.946062774828393,0.0,5.782015885290564,13.183601959106458,0.0,29.725854877698882,17.9782257047054,0.0,28.820545936706882,25.87300707111263,0.0
230,19.97133042282534,14.944921192540475,0.0,5.780848108074453,13.18454339225519,0.0,29.72682970066941,17.979365757413014,0.0,28.81911412871973,25.872559940384626,0.0
231,19.97230345410948,14.943779610252557,0.0,5.779680330858342,13.185484825403922,0.0,29.727804523639936,17.980505810120626,0.0,28.817682320732576,25.87211280965662,0.0
232,19.97327648539362,14.94263802796464,0.0,5.778512553642232,13.186426258552654,0.0,29.728779346610462,17.981645862828238,0.0,28.816250512745423,25.871665678928615,0.0
233,19.97424951667776,14.941496445676721,0.0,5.777344776426121,13.187367691701386,0.0,29.72975416958099,17.98278591553585,0.0,28.81481870475827,25.87121854820061,0.0
234,19.9752225479619,14.940354863388803,0.0,5.77617699921001,13.188309124850118,0.0,29.730728992551516,17.98392596824346,0.0,28.813386896771117,25.870771417472604,0.0
235,19.97619557924604,14.939213281100885,0.0,5.7750092219938995,13.18925055799885,0.0,29.731703815522042,17.985066020951074,0.0,28.811955088783964,25.870324286744598,0.0
236,19.97716861053018,14.938071698812967,0.0,5.773841444777789,13.190191991147582,0.0,29.73267863849257,17.986206073658686,0.0,28.81052328079681,25.869877156016592,0.0
237,19.978141641814318,14.93693011652505,0.0,5.772673667561678,13.191133424296314,0.0,29.733653461463096,17.987346126366297,0.0,28.80909147280966,25.869430025288587,0.0
238,19.979114673098458,14.935788534237131,0.0,5.771505890345567,13.192074857445046,0.0,29.734628284433622,17.98848617907391,0.0,28.807659664822506,25.86898289456058,0.0
239,19.980087704382598,14.934646951949214,0.0,5.770338113129457,13.193016290593778,0.0,29.73560310740415,17.98962623178152,0.0,28.806227856835353,25.868535763832575,0.0
240,19.981060735666738,14.933505369661296,0.0,5.769170335913346,13.19395772374251,0.0,29.736577930374676,17.990766284489133,0.0,28.8047960488482,25.86808863310457,0.0
241,19.982033766950877,14.932363787373378,0.0,5.768002558697235,13.194899156891243,0.0,29.737552753345202,17.991906337196745,0.0,28.803364240861047,25.867641502376564,0.0
242,19.983006798235017,14.93122220508546,0.0,5.7668347814811245,13.195840590039975,0.0,29.73852757631573,17.993046389904357,0.0,28.801932432873894,25.86719437164856,0.0
243,19.983979829519157,14.930080622797542,0.0,5.765667004265014,13.196782023188707,0.0,29.739502399286255,17.99418644261197,0.0,28.80050062488674,25.866747240920553,0.0
244,19.984952860803297,14.928939040509624,0.0,5.764499227048903,13.197723456337439,0.0,29.740477222256782,17.99532649531958,0.0,28.799068816899588,25.866300110192547,0.0
245,19.985925892087437,14.927797458221706,0.0,5.763331449832792,13.198664889486171,0.0,29.74145204522731,17.996466548027193,0.0,28.797637008912435,25.86585297946454,0.0
246,19.986898923371577,14.926655875933788,0.0,5.762163672616682,13.199606322634903,0.0,29.742426868197835,17.997606600734805,0.0,28.796205200925282,25.865405848736536,0.0
247,19.987871954655716,14.92551429364587,0.0,5.760995895400571,13.200547755783635,0.0,29.743401691168362,17.998746653442417,0.0,28.79477339293813,25.86495871800853,0.0
248,19.988844985939856,14.924372711357952,0.0,5.75982811818446,13.201489188932367,0.0,29.74437651413889,17.99988670615003,0.0,28.793341584950976,25.864511587280525,0.0
249,19.989818017223996,14.923231129070034,0.0,5.7586603409683494,13.2024306220811,0.0,29.745351337109415,18.00102675885764,0.0,28.791909776963823,25.86406445655252,0.0
250,19.990791048508136,14.922089546782116,0.0,5.757492563752239,13.203372055229831,0.0,29.746326160079942,18.002166811565253,0.0,28.79047796897667,25.863617325824514,0.0
251,19.991764079792276,14.920947964494198,0.0,5.756324786536128,13.204313488378563,0.0,29.74730098305047,18.003306864272865,0.0,28.789046160989518,25.863170195096508,0.0
252,19.992737111076416,14.91980638220628,0.0,5.755157009320017,13.205254921527295,0.0,29.748275806020995,18.004446916980477,0.0,28.787614353002365,25.862723064368502,0.0
253,19.993710142360555,14.918664799918362,0.0,5.753989232103907,13.206196354676027,0.0,29.749250628991522,18.00558696968809,0.0,28.786182545015212,25.862275933640497,0.0
254,19.994683173644695,14.917523217630444,0.0,5.752821454887796,13.20713778782476,0.0,29.75022545196205,18.0067270223957,0.0,28.78475073702806,25.86182880291249,0.0
255,19.995656204928835,14.916381635342526,0.0,5.751653677671685,13.208079220973492,0.0,29.751200274932575,18.007867075103313,0.0,28.783318929040906,25.861381672184486,0.0
256,19.996629236212975,14.915240053054609,0.0,5.750485900455574,13.209020654122224,0.0,29.752175097903102,18.009007127810925,0.0,28.781887121053753,25.86093454145648,0.0
257,19.997602267497115,14.91409847076669,0.0,5.749318123239464,13.209962087270956,0.0,29.75314992087363,18.010147180518537,0.0,28.7804553130666,25.860487410728474,0.0
258,19.998575298781255,14.912956888478773,0.0,5.748150346023353,13.210903520419688,0.0,29.754124743844155,18.01128723322615,0.0,28.779023505079447,25.86004028000047,0.0
259,19.999548330065394,14.911815306190855,0.0,5.746982568807242,13.21184495356842,0.0,29.755099566814682,18.01242728593376,0.0,28.777591697092294,25.859593149272463,0.0
260,20.000521361349534,14.910673723902937,0.0,5.7458147915911315,13.212786386717152,0.0,29.75607438978521,18.013567338641373,0.0,28.77615988910514,25.859146018544457,0.0
261,20.001494392633674,14.909532141615019,0.0,5.744647014375021,13.213727819865884,0.0,29.757049212755735,18.014707391348985,0.0,28.77472808111799,25.858698887816452,0.0
262,20.002467423917814,14.908390559327101,0.0,5.74347923715891,13.214669253014616,0.0,29.75802403572626,18.015847444056597,0.0,28.773296273130835,25.858251757088446,0.0
263,20.003440455201954,14.907248977039183,0.0,5.742311459942799,13.215610686163348,0.0,29.75899885869679,18.01698749676421,0.0,28.771864465143683,25.85780462636044,0.0
264,20.004413486486094,14.906107394751265,0.0,5.741143682726689,13.21655211931208,0.0,29.759973681667315,18.01812754947182,0.0,28.77043265715653,25.857357495632435,0.0
265,20.005386517770233,14.904965812463347,0.0,5.739975905510578,13.217493552460812,0.0,29.76094850463784,18.019267602179433,0.0,28.769000849169377,25.85691036490443,0.0
266,20.006359549054373,14.90382423017543,0.0,5.738808128294467,13.218434985609544,0.0,29.76192332760837,18.020407654887045,0.0,28.767569041182224,25.856463234176424,0.0
267,20.007332580338513,14.902682647887511,0.0,5.7376403510783565,13.219376418758277,0.0,29.762898150578895,18.021547707594657,0.0,28.76613723319507,25.856016103448418,0.0
268,20.008305611622653,14.901541065599593,0.0,5.736472573862246,13.220317851907009,0.0,29.76387297354942,18.02268776030227,0.0,28.764705425207918,25.855568972720413,0.0
269,20.009278642906793,14.900399483311675,0.0,5.735304796646135,13.22125928505574,0.0,29.76484779651995,18.02382781300988,0.0,28.763273617220765,25.855121841992407,0.0
270,20.010251674190933,14.899257901023757,0.0,5.734137019430024,13.222200718204473,0.0,29.765822619490475,18.024967865717493,0.0,28.761841809233612,25.8546747112644,0.0
271,20.011224705475072,14.89811631873584,0.0,5.732969242213914,13.223142151353205,0.0,29.766797442461,18.026107918425105,0.0,28.76041000124646,25.854227580536396,0.0
272,20.012197736759212,14.896974736447921,0.0,5.731801464997803,13.224083584501937,0.0,29.767772265431528,18.027247971132716,0.0,28.758978193259306,25.85378044980839,0.0
273,20.013170768043352,14.895833154160004,0.0,5.730633687781692,13.225025017650669,0.0,29.768747088402055,18.02838802384033,0.0,28.757546385272153,25.853333319080384,0.0
274,20.014143799327492,14.894691571872086,0.0,5.729465910565581,13.225966450799401,0.0,29.76972191137258,18.02952807654794,0.0,28.756114577285,25.85288618835238,0.0
275,20.015116830611632,14.893549989584168,0.0,5.728298133349471,13.226907883948133,0.0,29.770696734343108,18.030668129255552,0.0,28.754682769297847,25.852439057624373,0.0
276,20.01608986189577,14.89240840729625,0.0,5.72713035613336,13.227849317096865,0.0,29.771671557313635,18.031808181963164,0.0,28.753250961310695,25.851991926896368,0.0
277,20.01706289317991,14.891266825008332,0.0,5.725962578917249,13.228790750245597,0.0,29.77264638028416,18.032948234670776,0.0,28.75181915332354,25.851544796168362,0.0
278,20.01803592446405,14.890125242720414,0.0,5.7247948017011385,13.22973218339433,0.0,29.773621203254688,18.03408828737839,0.0,28.75038734533639,25.851097665440356,0.0
279,20.01900895574819,14.888983660432496,0.0,5.723627024485028,13.230673616543061,0.0,29.774596026225215,18.035228340086,0.0,28.748955537349236,25.85065053471235,0.0
280,20.01998198703233,14.887842078144578,0.0,5.722459247268917,13.231615049691793,0.0,29.77557084919574,18.036368392793612,0.0,28.747523729362083,25.850203403984345,0.0
281,20.02095501831647,14.88670049585666,0.0,5.721291470052806,13.232556482840526,0.0,29.776545672166268,18.037508445501224,0.0,28.74609192137493,25.84975627325634,0.0
282,20.02192804960061,14.885558913568742,0.0,5.720123692836696,13.233497915989258,0.0,29.777520495136795,18.038648498208836,0.0,28.744660113387777,25.849309142528334,0.0
283,20.02290108088475,14.884417331280824,0.0,5.718955915620585,13.23443934913799,0.0,29.77849531810732,18.039788550916448,0.0,28.743228305400624,25.84886201180033,0.0
284,20.02387411216889,14.883275748992906,0.0,5.717788138404474,13.235380782286722,0.0,29.779470141077848,18.04092860362406,0.0,28.74179649741347,25.848414881072323,0.0
285,20.02484714345303,14.882134166704988,0.0,5.7166203611883635,13.236322215435454,0.0,29.780444964048375,18.042068656331672,0.0,28.74036468942632,25.847967750344317,0.0
286,20.02582017473717,14.88099258441707,0.0,5.715452583972253,13.237263648584186,0.0,29.7814197870189,18.043208709039284,0.0,28.738932881439165,25.84752061961631,0.0
287,20.02679320602131,14.879851002129152,0.0,5.714284806756142,13.238205081732918,0.0,29.782394609989428,18.044348761746896,0.0,28.737501073452012,25.847073488888306,0.0
288,20.02776623730545,14.878709419841234,0.0,5.713117029540031,13.23914651488165,0.0,29.783369432959955,18.045488814454508,0.0,28.73606926546486,25.8466263581603,0.0
289,20.02873926858959,14.877567837553316,0.0,5.711949252323921,13.240087948030382,0.0,29.78434425593048,18.04662886716212,0.0,28.734637457477707,25.846179227432295,0.0
290,20.02971229987373,14.876426255265399,0.0,5.71078147510781,13.241029381179114,0.0,29.785319078901008,18.047768919869732,0.0,28.733205649490554,25.84573209670429,0.0
291,20.03068533115787,14.87528467297748,0.0,5.709613697891699,13.241970814327846,0.0,29.786293901871534,18.048908972577344,0.0,28.7317738415034,25.845284965976283,0.0
292,20.03165836244201,14.874143090689563,0.0,5.708445920675588,13.242912247476578,0.0,29.78726872484206,18.050049025284956,0.0,28.730342033516248,25.844837835248278,0.0
293,20.03263139372615,14.873001508401645,0.0,5.707278143459478,13.24385368062531,0.0,29.788243547812588,18.051189077992568,0.0,28.728910225529095,25.844390704520272,0.0
294,20.03360442501029,14.871859926113727,0.0,5.706110366243367,13.244795113774043,0.0,29.789218370783114,18.05232913070018,0.0,28.727478417541942,25.843943573792266,0.0
295,20.03457745629443,14.870718343825809,0.0,5.704942589027256,13.245736546922775,0.0,29.79019319375364,18.053469183407792,0.0,28.72604660955479,25.84349644306426,0.0
296,20.03555048757857,14.86957676153789,0.0,5.7037748118111455,13.246677980071507,0.0,29.791168016724168,18.054609236115404,0.0,28.724614801567636,25.843049312336255,0.0
297,20.036523518862708,14.868435179249973,0.0,5.702607034595035,13.247619413220239,0.0,29.792142839694694,18.055749288823016,0.0,28.723182993580483,25.84260218160825,0.0
298,20.037496550146848,14.867293596962055,0.0,5.701439257378924,13.24856084636897,0.0,29.79311766266522,18.056889341530628,0.0,28.72175118559333,25.842155050880244,0.0
299,20.038469581430988,14.866152014674137,0.0,5.700271480162813,13.249502279517703,0.0,29.794092485635748,18.05802939423824,0.0,28.720319377606177,25.84170792015224,0.0
300,20.039442612715128,14.865010432386219,0.0,5.699103702946703,13.250443712666435,0.0,29.795067308606274,18.05916944694585,0.0,28.718887569619024,25.841260789424233,0.0
301,20.040415643999268,14.863868850098301,0.0,5.697935925730592,13.251385145815167,0.0,29.7960421315768,18.060309499653464,0.0,28.71745576163187,25.840813658696227,0.0
302,20.041388675283407,14.862727267810383,0.0,5.696768148514481,13.252326578963899,0.0,29.797016954547328,18.061449552361076,0.0,28.71602395364472,25.84036652796822,0.0
303,20.042361706567547,14.861585685522465,0.0,5.6956003712983705,13.253268012112631,0.0,29.797991777517854,18.062589605068688,0.0,28.714592145657566,25.839919397240216,0.0
304,20.043334737851687,14.860444103234547,0.0,5.69443259408226,13.254209445261363,0.0,29.79896660048838,18.0637296577763,0.0,28.713160337670413,25.83947226651221,0.0
305,20.044307769135827,14.85930252094663,0.0,5.693264816866149,13.255150878410095,0.0,29.799941423458908,18.06486971048391,0.0,28.71172852968326,25.839025135784205,0.0
306,20.045280800419967,14.858160938658711,0.0,5.692097039650038,13.256092311558827,0.0,29.800916246429434,18.066009763191524,0.0,28.710296721696107,25.8385780050562,0.0
307,20.046253831704107,14.857019356370794,0.0,5.690929262433928,13.25703374470756,0.0,29.80189106939996,18.067149815899135,0.0,28.708864913708954,25.838130874328193,0.0
308,20.047226862988246,14.855877774082876,0.0,5.689761485217817,13.257975177856292,0.0,29.802865892370487,18.068289868606747,0.0,28.7074331057218,25.837683743600188,0.0
309,20.048199894272386,14.854736191794958,0.0,5.688593708001706,13.258916611005024,0.0,29.803840715341014,18.06942992131436,0.0,28.706001297734648,25.837236612872182,0.0
310,20.049172925556526,14.85359460950704,0.0,5.687425930785595,13.259858044153756,0.0,29.80481553831154,18.07056997402197,0.0,28.704569489747495,25.836789482144177,0.0
311,20.050145956840666,14.852453027219122,0.0,5.686258153569485,13.260799477302488,0.0,29.805790361282067,18.071710026729583,0.0,28.703137681760342,25.83634235141617,0.0
312,20.051118988124806,14.851311444931204,0.0,5.685090376353374,13.26174091045122,0.0,29.806765184252594,18.072850079437195,0.0,28.70170587377319,25.835895220688165,0.0
313,20.052092019408946,14.850169862643286,0.0,5.683922599137263,13.262682343599952,0.0,29.80774000722312,18.073990132144807,0.0,28.700274065786036,25.83544808996016,0.0
314,20.053065050693085,14.849028280355368,0.0,5.6827548219211526,13.263623776748684,0.0,29.808714830193647,18.07513018485242,0.0,28.698842257798884,25.835000959232154,0.0
315,20.054038081977225,14.84788669806745,0.0,5.681587044705042,13.264565209897416,0.0,29.809689653164174,18.07627023756003,0.0,28.69741044981173,25.83455382850415,0.0
316,20.055011113261365,14.846745115779532,0.0,5.680419267488931,13.265506643046148,0.0,29.8106644761347,18.077410290267643,0.0,28.695978641824578,25.834106697776143,0.0
317,20.055984144545505,14.845603533491614,0.0,5.67925149027282,13.26644807619488,0.0,29.811639299105227,18.078550342975255,0.0,28.694546833837425,25.833659567048137,0.0
318,20.056957175829645,14.844461951203696,0.0,5.67808371305671,13.267389509343612,0.0,29.812614122075754,18.079690395682867,0.0,28.693115025850272,25.83321243632013,0.0
319,20.057930207113785,14.843320368915778,0.0,5.676915935840599,13.268330942492344,0.0,29.81358894504628,18.08083044839048,0.0,28.69168321786312,25.832765305592126,0.0
320,20.058903238397924,14.84217878662786,0.0,5.675748158624488,13.269272375641076,0.0,29.814563768016807,18.08197050109809,0.0,28.690251409875966,25.83231817486412,0.0
321,20.059876269682064,14.841037204339942,0.0,5.6745803814083775,13.270213808789808,0.0,29.815538590987334,18.083110553805703,0.0,28.688819601888813,25.831871044136115,0.0
322,20.060849300966204,14.839895622052024,0.0,5.673412604192267,13.27115524193854,0.0,29.81651341395786,18.084250606513315,0.0,28.68738779390166,25.83142391340811,0.0
323,20.061822332250344,14.838754039764106,0.0,5.672244826976156,13.272096675087273,0.0,29.817488236928387,18.085390659220927,0.0,28.685955985914507,25.830976782680104,0.0
324,20.062795363534484,14.837612457476189,0.0,5.671077049760045,13.273038108236005,0.0,29.818463059898914,18.08653071192854,0.0,28.684524177927354,25.830529651952098,0.0
325,20.063768394818624,14.83647087518827,0.0,5.669909272543935,13.273979541384737,0.0,29.81943788286944,18.08767076463615,0.0,28.6830923699402,25.830082521224092,0.0
326,20.064741426102763,14.835329292900353,0.0,5.668741495327824,13.274920974533469,0.0,29.820412705839967,18.088810817343763,0.0,28.68166056195305,25.829635390496087,0.0
327,20.065714457386903,14.834187710612435,0.0,5.667573718111713,13.275862407682201,0.0,29.821387528810494,18.089950870051375,0.0,28.680228753965896,25.82918825976808,0.0
328,20.066687488671043,14.833046128324517,0.0,5.6664059408956025,13.276803840830933,0.0,29.82236235178102,18.091090922758987,0.0,28.678796945978743,25.828741129040075,0.0
329,20.067660519955183,14.831904546036599,0.0,5.665238163679492,13.277745273979665,0.0,29.823337174751547,18.0922309754666,0.0,28.67736513799159,25.82829399831207,0.0
330,20.068633551239323,14.83076296374868,0.0,5.664070386463381,13.278686707128397,0.0,29.824311997722074,18.09337102817421,0.0,28.675933330004437,25.827846867584064,0.0
331,20.069606582523463,14.829621381460763,0.0,5.66290260924727,13.27962814027713,0.0,29.8252868206926,18.094511080881823,0.0,28.674501522017284,25.82739973685606,0.0
332,20.070579613807602,14.828479799172845,0.0,5.66173483203116,13.280569573425861,0.0,29.826261643663127,18.095651133589435,0.0,28.67306971403013,25.826952606128053,0.0
333,20.071552645091742,14.827338216884927,0.0,5.660567054815049,13.281511006574593,0.0,29.827236466633654,18.096791186297047,0.0,28.671637906042978,25.826505475400047,0.0
334,20.072525676375882,14.826196634597009,0.0,5.659399277598938,13.282452439723325,0.0,29.82821128960418,18.09793123900466,0.0,28.670206098055825,25.82605834467204,0.0
335,20.073498707660022,14.825055052309091,0.0,5.658231500382827,13.283393872872058,0.0,29.829186112574707,18.09907129171227,0.0,28.668774290068672,25.825611213944036,0.0
